ID,Tweet,Affect Dimension,Intensity Score,word
2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,0.422,night
2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,0.422,#charlotte
2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,0.422,gun
2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,0.422,lobby
2017-En-31315,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing.",joy,0.422,rejoicing
2017-En-30871,@hesham786 that's the spirit #optimism,joy,0.396,@hesham786
2017-En-30871,@hesham786 that's the spirit #optimism,joy,0.396,spirit
2017-En-30871,@hesham786 that's the spirit #optimism,joy,0.396,#optimism
2017-En-31529,@simmy_hanley @Schrise also a,joy,0.34,@simmyhanley
2017-En-31529,@simmy_hanley @Schrise also a,joy,0.34,@schrise
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,@scottlocker220
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,notification
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,nick
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,time
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,cheer
2017-En-31555,"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",joy,0.708,retweet
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,@blackeyedsusie
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,aint
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,dont
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,hurt
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,changing
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,heartsminds
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,option
2017-En-30631,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",joy,0.333,#optimism
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,havent
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,learned
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,swim
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,🤔
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,youre
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,denser
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,buoyant
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,😞
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,swimming
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,scary
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,🤔
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,swim
2017-En-31599,when u havent learned to swim 🤔 but you keep working out so you're denser and less buoyant 😞 but swimming is scary 🤔 but also u cant swim 😞,joy,0.154,😞
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,evening
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,dont
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,forget
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#robinhoodhour
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,tonight
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,🏹nnbizitalk
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#bizhour
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#southyorkshire
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#mansfieldhour
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#chirp
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#sheffieldhour
2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,0.442,#nottshour
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,close
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,revisiontaking
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,story
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,love
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,direction
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,exhilarating
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,#endlesspossibilities
2017-En-31188,Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting,joy,0.6,#amwriting
2017-En-30706,mirana told me to shut up when i was singing along to glee...,joy,0.26,mirana
2017-En-30706,mirana told me to shut up when i was singing along to glee...,joy,0.26,told
2017-En-30706,mirana told me to shut up when i was singing along to glee...,joy,0.26,shut
2017-En-30706,mirana told me to shut up when i was singing along to glee...,joy,0.26,singing
2017-En-30706,mirana told me to shut up when i was singing along to glee...,joy,0.26,glee
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,#happiness
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,#recipe
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,mind
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,#laughter
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,#heart
2017-En-31108,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp;",joy,0.667,amp
2017-En-31380,🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,0.896,🔥💁🏼
2017-En-31380,🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,0.896,lit
2017-En-31380,🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,0.896,class
2017-En-31380,🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,0.896,person
2017-En-31380,🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,0.896,cheer
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,watch
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,amazing
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,lively
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,broadcast
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,@jaredhorgan
2017-En-30353,Watch this amazing live.ly broadcast by @jaredhorgan  #musically,joy,0.521,#musically
2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,0.812,@alpuzz
2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,0.812,ah
2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,0.812,rejoicing
2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,0.812,lol
2017-En-30063,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",joy,0.812,taht
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,function
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,regard
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,camshaft
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,exhilaration
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,companies
2017-En-31187,Function in regard to camshaft exhilaration companies: CQHshJSI,joy,0.34,cqhshjsi
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,@allredmd
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,@kerrycallen
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,@thismanthispete
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,kirbys
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,black
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,panther
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,cool
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,animated
2017-En-30580,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy,0.375,panel
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,popped
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,half
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,bottle
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,2014
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,@bellawines
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,#sparkling
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,#gamaynoir
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,westbank
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,evenin
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,folks
2017-En-30227,"Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat",joy,0.62,nbcwinechat
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,joy,0.76,@myahrissavietta
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,joy,0.76,im
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,joy,0.76,cheery
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,joy,0.76,😘😉
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,@markslifer
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,supposed
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,die
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,donation
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,saved
2017-En-30723,@mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.24,lives
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,wanna
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,dance
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,bed
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,sucks
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,wake
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,😯
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,#hyper
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,#letsdance
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,0.708,#dirtydancinginthemoonlight👌
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,@cazualwear
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,@scottinsc
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,book
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,shaped
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,gun
2017-En-30752,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,joy,0.208,#itsagunalright
2017-En-31207,@alicereidy more of a hearty Italian man myself,joy,0.56,@alicereidy
2017-En-31207,@alicereidy more of a hearty Italian man myself,joy,0.56,hearty
2017-En-31207,@alicereidy more of a hearty Italian man myself,joy,0.56,italian
2017-En-30965,The little sniffle at the end of the song gets me every time.,joy,0.3,sniffle
2017-En-30965,The little sniffle at the end of the song gets me every time.,joy,0.3,song
2017-En-30965,The little sniffle at the end of the song gets me every time.,joy,0.3,time
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,comforting
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,amp
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,jubilant
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,joy
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,whats
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,passionate
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,abt
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,company
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy,0.8,@lbccharlotte
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy,0.8,watched
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy,0.8,wall
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy,0.8,#hilarious
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy,0.8,😆
